#{"t_start": 1670908895.3602335, "env_id": "Breakout-v0"}
r,l,t
3.0,343,795.823741
2.0,304,796.79774
2.0,286,797.623737
2.0,289,798.535738
2.0,279,799.329737
2.0,285,800.267738
3.0,340,801.283738
3.0,335,802.449737
3.0,351,803.61974
3.0,339,804.693739
3.0,346,805.685738
2.0,270,806.615736
1.0,252,807.301738
2.0,268,808.217737
2.0,281,808.947736
2.0,285,809.927742
2.0,292,810.737739
2.0,283,811.651737
3.0,318,812.629739
1.0,254,813.393736
2.0,277,814.191736
2.0,289,815.111738
2.0,279,815.937736
3.0,346,817.055739
2.0,264,817.943737
3.0,364,819.039739
2.0,274,819.889736
2.0,299,820.749739
2.0,299,821.689739
2.0,292,822.575739
2.0,300,823.393739
2.0,282,824.305736
3.0,369,825.431739
4.0,422,826.86974
2.0,291,827.781738
2.0,290,828.593739
0.0,204,829.19174
3.0,338,830.22374
2.0,278,831.149736
3.0,331,832.169736
2.0,298,833.059739
2.0,282,833.965738
2.0,292,834.759738
2.0,293,835.69574
3.0,359,836.71374
2.0,290,837.645738
2.0,305,838.535738
2.0,284,839.437738
2.0,278,840.221738
2.0,317,841.261739
2.0,288,842.237736
2.0,260,842.977738
2.0,276,843.887741
0.0,182,844.34974
3.0,347,845.497737
3.0,335,846.555743
2.0,291,847.447737
2.0,295,848.259737
1.0,252,849.079737
3.0,347,850.059737
2.0,280,850.985736
2.0,275,851.875737
2.0,281,852.673737
3.0,335,853.851738
8.0,491,855.507737
3.0,388,856.753737
3.0,338,857.861739
1.0,252,858.647739
2.0,275,859.463736
3.0,335,860.603736
3.0,332,861.733737
2.0,265,862.523737
2.0,285,863.44974
2.0,297,864.283737
2.0,286,865.213738
2.0,279,866.003739
2.0,278,866.919739
2.0,267,867.69574
2.0,287,868.537738
2.0,278,869.339738
2.0,302,870.329736
2.0,282,871.141737
2.0,302,872.069738
3.0,335,873.243736
2.0,300,874.165738
2.0,265,875.051736
2.0,286,875.895737
2.0,269,876.77774
2.0,280,877.59574
2.0,290,878.477736
2.0,278,879.337739
2.0,260,880.237736
3.0,335,881.401739
2.0,266,882.201736
2.0,276,883.137742
9.0,525,885.007737
3.0,330,886.009735
2.0,285,886.911738
2.0,298,887.801737
2.0,267,888.563736
2.0,291,889.509739
2.0,296,890.339737
3.0,339,891.511737
2.0,272,892.267738
4.0,403,893.625739
0.0,217,894.167737
1.0,255,895.011739
0.0,215,895.591735
1.0,238,896.439738
1.0,249,897.129741
1.0,247,897.889737
2.0,285,898.753735
0.0,205,899.303739
2.0,294,900.189737
0.0,211,900.72374
1.0,235,901.525739
3.0,320,902.503737
1.0,250,903.307739
0.0,199,903.863736
2.0,286,904.879736
0.0,195,905.467738
1.0,251,906.21974
0.0,189,906.863739
2.0,294,907.731736
0.0,206,908.341736
3.0,314,909.32374
2.0,280,910.295739
0.0,217,910.817736
1.0,242,911.52374
1.0,243,912.337738
0.0,209,912.879737
0.0,201,913.469736
2.0,298,914.327736
3.0,326,915.445739
7.0,356,916.57974
3.0,335,917.775737
0.0,202,918.325739
2.0,333,919.491738
0.0,214,920.033738
2.0,282,920.965738
2.0,293,921.927739
1.0,237,922.621738
2.0,276,923.545736
1.0,225,924.207739
0.0,203,924.747737
0.0,188,925.403737
0.0,196,925.917739
1.0,248,926.605737
1.0,231,927.46574
0.0,198,928.035739
1.0,242,928.819737
1.0,225,929.541739
1.0,236,930.289738
1.0,255,931.101736
0.0,190,931.623739
1.0,235,932.403739
1.0,235,933.087739
2.0,266,934.021737
0.0,214,934.601738
2.0,289,935.393736
1.0,246,936.189738
5.0,448,937.721736
2.0,304,938.579737
2.0,318,939.673739
2.0,292,940.607737
3.0,382,941.76174
0.0,204,942.371739
4.0,447,943.839736
4.0,398,945.00174
2.0,305,945.985743
2.0,299,946.943738
0.0,189,947.477739
3.0,377,948.66774
3.0,327,949.699736
2.0,308,950.729736
0.0,192,951.215737
3.0,377,952.441744
2.0,316,953.481738
0.0,227,954.045736
2.0,300,955.003737
2.0,296,955.877737
2.0,328,956.937738
3.0,377,958.17174
4.0,438,959.425737
0.0,206,960.071738
0.0,211,960.585738
3.0,376,961.789739
2.0,301,962.609738
3.0,372,963.847739
3.0,371,965.081737
0.0,214,965.599738
0.0,181,966.193736
0.0,202,966.741737
2.0,302,967.745737
2.0,342,968.749739
3.0,377,969.961739
2.0,315,970.933738
4.0,426,972.277738
3.0,360,973.39975
0.0,215,973.917736
2.0,306,974.977737
3.0,354,976.157738
3.0,355,977.413737
3.0,347,978.541737
0.0,217,979.185737
2.0,319,980.029736
2.0,323,981.135737
3.0,365,982.379737
3.0,350,983.429743
0.0,216,984.071735
0.0,216,984.58774
2.0,317,985.57774
0.0,185,986.061739
4.0,435,987.563736
3.0,363,988.637739
2.0,289,989.571738
0.0,214,990.097736
2.0,298,991.139739
3.0,382,992.393737
2.0,326,993.345739
3.0,350,994.529738
4.0,401,995.897736
4.0,455,997.351739
3.0,365,998.511737
1.0,251,999.219737
2.0,292,1000.273736
2.0,299,1001.151737
0.0,203,1001.813736
2.0,342,1002.76774
0.0,216,1003.43374
2.0,300,1004.275737
5.0,495,1005.895738
0.0,197,1006.421738
2.0,297,1007.357736
2.0,288,1008.237738
3.0,358,1009.36174
0.0,210,1010.001736
2.0,283,1010.813737
