#{"t_start": 1670871021.089623, "env_id": "Breakout-v0"}
r,l,t
0.0,180,2485.355239
4.0,381,2488.681239
3.0,323,2491.339242
3.0,368,2494.671241
2.0,310,2497.203241
0.0,182,2498.601239
0.0,211,2500.049244
3.0,314,2502.709239
2.0,294,2505.333241
2.0,301,2507.775241
2.0,300,2510.439242
3.0,347,2513.461243
2.0,282,2515.919244
3.0,345,2519.079242
2.0,286,2521.45324
0.0,197,2522.891241
2.0,307,2525.375239
6.0,505,2530.191239
4.0,399,2533.677241
2.0,282,2535.97124
1.0,219,2537.695239
3.0,380,2540.999243
1.0,228,2542.779242
2.0,292,2545.335239
2.0,288,2547.791239
0.0,210,2549.285241
1.0,265,2551.509239
6.0,475,2556.075241
3.0,374,2559.37524
3.0,345,2562.407242
0.0,197,2563.813239
3.0,377,2566.965239
0.0,196,2568.603241
4.0,392,2572.31724
2.0,322,2574.99724
1.0,243,2576.799243
3.0,335,2579.597239
4.0,390,2583.125243
2.0,324,2585.93724
2.0,299,2588.477241
3.0,323,2591.65924
0.0,204,2593.245241
4.0,384,2596.981239
2.0,321,2599.599241
2.0,277,2601.923239
4.0,408,2605.691244
2.0,323,2608.355239
5.0,466,2612.71124
2.0,289,2615.327239
1.0,245,2617.19524
2.0,293,2619.577239
0.0,191,2620.941239
3.0,344,2624.145239
3.0,331,2627.199239
3.0,338,2630.265241
3.0,341,2633.327242
1.0,216,2634.973243
4.0,391,2638.665239
0.0,184,2640.089239
4.0,389,2643.693242
3.0,322,2646.609241
2.0,301,2649.303241
2.0,284,2651.651242
0.0,186,2652.949241
4.0,386,2656.545241
2.0,297,2659.081239
4.0,367,2662.557239
3.0,341,2665.605241
1.0,249,2667.751239
3.0,339,2670.783239
2.0,317,2673.363243
3.0,345,2676.547239
2.0,293,2679.169244
3.0,343,2682.06724
2.0,289,2684.583241
3.0,342,2687.581239
4.0,378,2690.951241
2.0,284,2693.483242
4.0,389,2696.971242
3.0,329,2700.011239
